,words,weights,weights-arctan
637,clearly,-0.1,-0.09966865249116204
638,possible,-0.14285714285714285,-0.1418970546041639
639,eo,0.0,0.0
640,profit,0.125,0.12435499454676144
641,limit,-0.2,-0.19739555984988078
642,power,0.2,0.19739555984988078
643,focus,-0.4666666666666667,-0.43662715981354133
644,specie,0.125,0.12435499454676144
645,planet,-0.03225806451612903,-0.03224688243525392
646,instead,-0.058823529411764705,-0.05875582271572269
647,shocking,0.23076923076923078,0.2267988480538859
648,africa,0.3333333333333333,0.3217505543966422
649,news,0.07272727272727272,0.07259945373049462
650,horrific,0.2727272727272727,0.2662520491509253
651,number,0.024390243902439025,0.024385409172718538
652,harm,0.2608695652173913,0.2551823906208184
653,huge,0.1,0.09966865249116204
654,crisis,0.2727272727272727,0.2662520491509253
655,level,0.2413793103448276,0.23684876094692026
656,genocide,1.0,0.7853981633974483
657,history,0.058823529411764705,0.05875582271572269
658,ok,-0.42857142857142855,-0.4048917862850834
659,small,0.0,0.0
660,earthquake,0.058823529411764705,0.05875582271572269
661,building,0.0,0.0
662,major,0.3333333333333333,0.3217505543966422
663,effort,-0.1875,-0.18534794999569476
664,nation,0.08108108108108109,0.0809040991552306
665,prone,-0.6666666666666666,-0.5880026035475675
666,bit,-0.4222222222222222,-0.3995154939993745
667,prevent,-0.13043478260869565,-0.1297025371559121
668,inevitably,-1.0,-0.7853981633974483
669,hit,-0.17647058823529413,-0.17467219900823971
670,affect,-0.2,-0.19739555984988078
671,depression,0.0,0.0
672,decide,-0.1875,-0.18534794999569476
673,individual,-0.17391304347826086,-0.17219081452293902
674,side,-0.11864406779661017,-0.11809202841909398
675,effect,0.02127659574468085,0.021273386024061203
676,medicine,0.6666666666666666,0.5880026035475675
677,nothing,-0.22916666666666666,-0.22527677921405528
678,critical,-0.3333333333333333,-0.3217505543966422
679,craze,1.0,0.7853981633974483
680,person,0.0,0.0
681,murder,-0.09090909090909091,-0.09065988720074511
682,two,0.21739130434782608,0.2140606835638215
683,overseas,0.0,0.0
684,force,0.22857142857142856,0.22471116841464267
685,sex,-0.28,-0.2730087030867106
686,sometimes,0.09090909090909091,0.09065988720074511
687,disturb,0.23076923076923078,0.2267988480538859
688,point,0.015384615384615385,0.015383401780595152
689,illness,-0.05263157894736842,-0.052583061610941714
690,fear,0.0,0.0
691,eventually,0.14285714285714285,0.1418970546041639
692,classify,-0.14285714285714285,-0.1418970546041639
693,crowd,-0.2,-0.19739555984988078
694,finger,0.0,0.0
695,pointing,0.0,0.0
696,spend,-0.26666666666666666,-0.26060239174734096
697,excuse,-0.2,-0.19739555984988078
698,rather,0.058823529411764705,0.05875582271572269
699,sis,-0.15151515151515152,-0.15037142800713454
700,role,1.0,0.7853981633974483
701,play,-0.06666666666666667,-0.06656816377582381
702,creation,1.0,0.7853981633974483
703,horror,0.75,0.6435011087932844
704,vacuum,1.0,0.7853981633974483
705,thankful,0.6666666666666666,0.5880026035475675
706,ashamed,0.42857142857142855,0.4048917862850834
707,same,-0.06172839506172839,-0.06165017063925903
708,choose,-0.14285714285714285,-0.1418970546041639
709,represent,0.3333333333333333,0.3217505543966422
710,past,-0.05,-0.049958395721942765
711,fan,0.04,0.039978687123290044
712,context,1.0,0.7853981633974483
713,always,0.022222222222222223,0.02221856532671906
714,idiot,-0.17647058823529413,-0.17467219900823971
715,bigotry,0.3333333333333333,0.3217505543966422
716,gender,0.7142857142857143,0.6202494859828215
717,anything,-0.19626168224299065,-0.19379845306233687
718,explanation,1.0,0.7853981633974483
719,access,0.047619047619047616,0.047583103276983396
720,ordinary,-0.2,-0.19739555984988078
721,stuff,0.0,0.0
722,put,-0.017241379310344827,-0.017239671194529696
723,perspective,0.3333333333333333,0.3217505543966422
724,permanently,0.0,0.0
725,vast,0.3333333333333333,0.3217505543966422
726,majority,0.0,0.0
727,build,0.0,0.0
728,fault,0.28,0.2730087030867106
729,bear,0.46153846153846156,0.43240777557053783
730,within,0.0,0.0
731,fist,0.3333333333333333,0.3217505543966422
732,dictator,1.0,0.7853981633974483
733,jello,0.10344827586206896,0.10308160852270024
734,behavior,-0.15789473684210525,-0.15660187698201536
735,enlightening,-1.0,-0.7853981633974483
736,great,0.0,0.0
737,racial,0.07692307692307693,0.07677189126977804
738,hopeless,-0.3333333333333333,-0.3217505543966422
739,fix,-0.4166666666666667,-0.39479111969976155
740,criticize,-1.0,-0.7853981633974483
741,being,0.2,0.19739555984988078
742,abuse,0.3333333333333333,0.3217505543966422
743,each,0.04,0.039978687123290044
744,evident,0.0,0.0
745,depressed,0.5,0.4636476090008061
746,third,0.25,0.24497866312686414
747,word,0.4,0.3805063771123649
748,industry,-0.21739130434782608,-0.2140606835638215
749,probably,-0.2345679012345679,-0.23040243605886154
750,fine,0.2222222222222222,0.21866894587394195
751,school,-0.1111111111111111,-0.11065722117389563
752,smog,-0.3333333333333333,-0.3217505543966422
753,enviroment,1.0,0.7853981633974483
754,chance,0.09090909090909091,0.09065988720074511
755,maybe,-0.09259259259259259,-0.09232933473159899
756,share,0.13043478260869565,0.1297025371559121
757,difference,-0.2727272727272727,-0.2662520491509253
758,announcement,0.3333333333333333,0.3217505543966422
759,usually,-0.3333333333333333,-0.3217505543966422
760,most,-0.03333333333333333,-0.033320995878247196
761,importantly,1.0,0.7853981633974483
762,info,0.2,0.19739555984988078
763,big,-0.2727272727272727,-0.2662520491509253
764,identity,0.6,0.5404195002705842
765,super,0.0,0.0
766,wordy,-1.0,-0.7853981633974483
767,interesting,-0.05714285714285714,-0.0570807824062646
768,awesome,0.2,0.19739555984988078
769,dude,-0.2,-0.19739555984988078
770,bored,0.0,0.0
771,sure,-0.15,-0.14888994760949725
772,democrats,0.25,0.24497866312686414
773,move,0.14285714285714285,0.1418970546041639
774,forward,0.058823529411764705,0.05875582271572269
775,next,-0.07317073170731707,-0.07304056530311932
776,few,0.19298245614035087,0.1906389059140955
777,legislation,-1.0,-0.7853981633974483
778,white,-0.1891891891891892,-0.18697926991891112
779,house,0.19047619047619047,0.18822150530477075
780,democrat,-0.3333333333333333,-0.3217505543966422
781,push,-0.10344827586206896,-0.10308160852270024
782,constituent,-1.0,-0.7853981633974483
783,ask,-0.08108108108108109,-0.0809040991552306
784,alive,-0.2,-0.19739555984988078
785,better,0.0,0.0
786,across,0.23529411764705882,0.23109066719589708
787,foreign,-0.6363636363636364,-0.5667292175235064
788,anywhere,-0.058823529411764705,-0.05875582271572269
789,conflict,0.25925925925925924,0.2536740961386427
790,spell,1.0,0.7853981633974483
791,disaster,0.5,0.4636476090008061
792,ignore,0.1111111111111111,0.11065722117389563
793,ultimately,0.5,0.4636476090008061
794,face,0.16923076923076924,0.1676424378312157
795,send,0.1794871794871795,0.1775961672834879
796,wells,-0.125,-0.12435499454676144
797,fargo,-0.125,-0.12435499454676144
798,unbelievable,0.2,0.19739555984988078
799,teller,-0.3333333333333333,-0.3217505543966422
800,fake,-0.4666666666666667,-0.43662715981354133
801,understand,-0.029850746268656716,-0.029841884667109374
802,bank,-0.3103448275862069,-0.30092023436042514
803,shut,-0.3333333333333333,-0.3217505543966422
804,down,-0.15517241379310345,-0.15394466445834992
805,real,-0.2830188679245283,-0.2758058985885225
806,natural,0.3170731707317073,0.30704573201879076
807,variation,-1.0,-0.7853981633974483
808,holy,-0.3333333333333333,-0.3217505543966422
809,crap,-0.6666666666666666,-0.5880026035475675
810,ever,-0.05405405405405406,-0.05400150037596829
811,ostriche,-1.0,-0.7853981633974483
812,species,-0.25,-0.24497866312686414
813,dig,-0.3333333333333333,-0.3217505543966422
814,head,-0.26666666666666666,-0.26060239174734096
815,sand,-0.3333333333333333,-0.3217505543966422
816,wait,-0.3333333333333333,-0.3217505543966422
817,man,-0.09259259259259259,-0.09232933473159899
818,run,-0.3333333333333333,-0.3217505543966422
819,incredibly,0.2857142857142857,0.27829965900511133
820,count,-0.18518518518518517,-0.18311081726248413
821,boat,0.4117647058823529,0.3906070436976868
822,incident,-0.1282051282051282,-0.12750955821523824
823,involvement,0.0,0.0
824,lgb,-0.6,-0.5404195002705842
825,organize,-0.5,-0.4636476090008061
826,boycott,-1.0,-0.7853981633974483
827,royal,0.5,0.4636476090008061
828,caribbean,-0.3333333333333333,-0.3217505543966422
829,pain,0.5333333333333333,0.4899573262537283
830,negligence,0.0,0.0
831,sleep,0.038461538461538464,0.03844259002118799
832,tinnitus,-0.3333333333333333,-0.3217505543966422
833,seven,0.25,0.24497866312686414
834,percent,0.38461538461538464,0.3671738338182192
835,say,0.08303249097472924,0.08284245687492331
836,tinnitu,-1.0,-0.7853981633974483
837,psychiatric,-1.0,-0.7853981633974483
838,complaint,-0.1111111111111111,-0.11065722117389563
839,function,0.3333333333333333,0.3217505543966422
840,normally,0.5,0.4636476090008061
841,yahoo,-1.0,-0.7853981633974483
842,sjambok,-1.0,-0.7853981633974483
843,bot,-1.0,-0.7853981633974483
844,anyway,-0.14285714285714285,-0.1418970546041639
845,glad,-0.15789473684210525,-0.15660187698201536
846,email,-0.42857142857142855,-0.4048917862850834
847,ago,0.23529411764705882,0.23109066719589708
848,safetys,-1.0,-0.7853981633974483
849,sake,0.0,0.0
850,americas,-0.3333333333333333,-0.3217505543966422
851,talk,0.009174311926605505,0.009174054545109998
852,somali,0.42857142857142855,0.4048917862850834
853,minneapolis,-1.0,-0.7853981633974483
854,language,0.1111111111111111,0.11065722117389563
855,sick,-0.06382978723404255,-0.06374331253268707
856,reporting,-0.3333333333333333,-0.3217505543966422
857,concern,-0.21951219512195122,-0.21608497229678642
858,editorializing,-1.0,-0.7853981633974483
859,author,0.3333333333333333,0.3217505543966422
860,become,-0.02912621359223301,-0.02911798150703887
861,writer,0.1111111111111111,0.11065722117389563
862,chowder,-1.0,-0.7853981633974483
863,hammer,0.0,0.0
864,pick,-0.23076923076923078,-0.2267988480538859
865,ax,-1.0,-0.7853981633974483
866,trumps,-0.6470588235294118,-0.5743048301747018
867,star,0.09090909090909091,0.09065988720074511
868,hollywood,-0.8181818181818182,-0.6857295109062863
869,walk,-0.3333333333333333,-0.3217505543966422
870,fame,-1.0,-0.7853981633974483
871,protest,-0.23404255319148937,-0.2299044281319047
872,show,-0.16417910447761194,-0.162727374640381
873,laugh,-0.5384615384615384,-0.4939413689195812
874,loud,-0.7142857142857143,-0.6202494859828215
875,garbage,-0.42857142857142855,-0.4048917862850834
876,hollow,-1.0,-0.7853981633974483
877,pathetic,-0.6666666666666666,-0.5880026035475675
878,petty,-1.0,-0.7853981633974483
879,vandalism,0.3333333333333333,0.3217505543966422
880,dislike,-0.6,-0.5404195002705842
881,dingus,-1.0,-0.7853981633974483
882,kylie,-1.0,-0.7853981633974483
883,venner,-1.0,-0.7853981633974483
884,evidently,-1.0,-0.7853981633974483
885,makeup,-1.0,-0.7853981633974483
886,popular,-0.42857142857142855,-0.4048917862850834
887,counterfeit,-1.0,-0.7853981633974483
888,cosmetic,-1.0,-0.7853981633974483
889,brand,-0.5,-0.4636476090008061
890,message,0.1111111111111111,0.11065722117389563
891,direct,-0.14285714285714285,-0.1418970546041639
892,website,-0.5,-0.4636476090008061
893,sucker,-1.0,-0.7853981633974483
894,minute,-0.3333333333333333,-0.3217505543966422
895,typhoon,-0.6666666666666666,-0.5880026035475675
896,meranti,-0.2,-0.19739555984988078
897,storm,-0.42857142857142855,-0.4048917862850834
898,taiwan,0.0,0.0
899,actually,-0.038461538461538464,-0.03844259002118799
900,island,-0.6666666666666666,-0.5880026035475675
901,suppose,0.1111111111111111,0.11065722117389563
902,typhose,-1.0,-0.7853981633974483
903,morat,-1.0,-0.7853981633974483
904,bunch,-0.8181818181818182,-0.6857295109062863
905,billion,-0.4,-0.3805063771123649
906,dollar,-0.2727272727272727,-0.2662520491509253
907,somewhere,0.09090909090909091,0.09065988720074511
908,inclement,-1.0,-0.7853981633974483
909,weather,-0.2,-0.19739555984988078
910,miserable,-0.5,-0.4636476090008061
911,hot,-0.375,-0.35877067027057225
912,crowded,-1.0,-0.7853981633974483
913,asshole,-0.42857142857142855,-0.4048917862850834
914,carcan,0.0,0.0
915,retin,0.0,0.0
916,mall,-0.6666666666666666,-0.5880026035475675
917,oak,-0.3333333333333333,-0.3217505543966422
918,harbor,0.0,0.0
919,washington,0.3333333333333333,0.3217505543966422
920,under,-0.21212121212121213,-0.20902294280626463
921,firearm,-1.0,-0.7853981633974483
922,order,0.06976744186046512,0.0696545737285682
923,charge,0.0,0.0
924,domestic,0.4,0.3805063771123649
925,assault,0.42857142857142855,0.4048917862850834
926,law,-0.18181818181818182,-0.17985349979247828
927,pointless,-1.0,-0.7853981633974483
928,joke,-0.6363636363636364,-0.5667292175235064
929,decent,-1.0,-0.7853981633974483
930,abide,-1.0,-0.7853981633974483
931,murderer,-0.7777777777777778,-0.6610431688506869
932,wolf,0.6666666666666666,0.5880026035475675
933,dead,0.2631578947368421,0.25732371497108864
934,mile,0.38461538461538464,0.3671738338182192
935,search,0.7142857142857143,0.6202494859828215
936,pretty,-0.21839080459770116,-0.21501488174750655
937,awful,0.30612244897959184,0.2970642123410428
938,path,-0.2,-0.19739555984988078
939,along,0.22580645161290322,0.22208190190548016
940,journey,1.0,0.7853981633974483
941,apparently,-0.014492753623188406,-0.014491739065500022
942,sniper,1.0,0.7853981633974483
943,pose,0.6,0.5404195002705842
944,threat,-0.13043478260869565,-0.1297025371559121
945,course,0.041666666666666664,0.04164257909858842
946,threaten,-0.058823529411764705,-0.05875582271572269
947,dishonorable,1.0,0.7853981633974483
948,indonesia,0.6363636363636364,0.5667292175235064
949,area,0.14035087719298245,0.13944005709133772
950,haze,1.0,0.7853981633974483
951,cloud,1.0,0.7853981633974483
952,produce,-0.38461538461538464,-0.3671738338182192
953,realize,0.18181818181818182,0.17985349979247828
954,statistical,1.0,0.7853981633974483
955,researcher,0.6,0.5404195002705842
956,early,0.7647058823529411,0.6528466311007742
957,figure,-0.2222222222222222,-0.21866894587394195
958,suspect,-0.1,-0.09966865249116204
959,root,1.0,0.7853981633974483
960,business,-0.2682926829268293,-0.26211984126547283
961,owner,0.058823529411764705,0.05875582271572269
962,malaysia,1.0,0.7853981633974483
963,impunity,1.0,0.7853981633974483
964,environment,0.05084745762711865,0.050803704058221655
965,near,-0.15,-0.14888994760949725
966,convict,-0.14285714285714285,-0.1418970546041639
967,via,0.2,0.19739555984988078
968,analysis,1.0,0.7853981633974483
969,manipulate,1.0,0.7853981633974483
970,christian,0.0,0.0
971,land,0.3191489361702128,0.30893074392374165
972,blaspheme,1.0,0.7853981633974483
973,anti,0.3333333333333333,0.3217505543966422
974,cartoon,0.0,0.0
975,religious,0.3333333333333333,0.3217505543966422
976,minority,0.38461538461538464,0.3671738338182192
977,syria,0.2571428571428571,0.25168997175818675
978,asse,0.3333333333333333,0.3217505543966422
979,least,0.0,0.0
980,protect,0.38271604938271603,0.3655182061918965
981,atrocity,0.14285714285714285,0.1418970546041639
982,jordan,0.0,0.0
983,jordanian,0.0,0.0
984,urbane,1.0,0.7853981633974483
985,westerners,1.0,0.7853981633974483
986,undercurrent,1.0,0.7853981633974483
987,extreme,0.07692307692307693,0.07677189126977804
988,islamism,1.0,0.7853981633974483
989,christians,1.0,0.7853981633974483
990,rarely,0.3333333333333333,0.3217505543966422
991,attention,-0.09090909090909091,-0.09065988720074511
992,corrupt,0.1,0.09966865249116204
993,theme,0.5,0.4636476090008061
994,overplay,1.0,0.7853981633974483
995,justified,0.0,0.0
996,whenever,0.2,0.19739555984988078
997,threatened,0.0,0.0
998,four,0.5,0.4636476090008061
999,top,0.125,0.12435499454676144
1000,innocent,0.15384615384615385,0.15264932839526515
1001,unarmed,0.0,0.0
1002,recent,0.0,0.0
1003,swaying,1.0,0.7853981633974483
1004,burst,1.0,0.7853981633974483
1005,blaze,1.0,0.7853981633974483
1006,cop,-0.2727272727272727,-0.2662520491509253
1007,join,0.5,0.4636476090008061
1008,state,0.22077922077922077,0.21729343092302109
1009,wildfire,0.45454545454545453,0.4266274931268761
1010,appalachia,-0.3333333333333333,-0.3217505543966422
1011,spin,1.0,0.7853981633974483
1012,single,-0.6666666666666666,-0.5880026035475675
1013,event,-0.2,-0.19739555984988078
1014,attribute,-0.5,-0.4636476090008061
1015,media,0.6666666666666666,0.5880026035475675
1016,argument,0.1111111111111111,0.11065722117389563
1017,insert,0.0,0.0
1018,insinuation,1.0,0.7853981633974483
